id,thinkz_open,fake_newz,delusionz,thinkz_anal
R_2E0rRfAxLWHRC3P,0.262497982762603,1.4307085715002692,0.9687283694733889,-0.4165102880230447
R_2aXZNB6KOL9hfwn,-0.9701578338134671,-1.3838975405968585,0.8125155588436979,0.5431861663755506
R_277E6vgshGFLIBS,-0.4223108042241026,-0.3284202485604356,-0.5933997368235218,-0.4165102880230447
R_eySOXQznMBzSO0V,-0.8331960764161259,0.9029699254820577,-0.5933997368235218,0.5431861663755506
R_1OHL1zRqtLFkPX6,1.495153799338673,-1.0320717765847178,-0.33304505244070326,0.06333793917625295
R_1jDEDhm3T8Yl6DD,0.262497982762603,0.023405515451705067,-0.07269036805788484,-0.8963585152223423
R_30uD5Mu35sRcBQg,1.7690773141333553,0.551144161469917,-0.9578962949594676,0.5431861663755506
R_Cam4q3PFQXMAcJX,0.8103450123519675,1.4307085715002692,-0.385115989317267,-0.4165102880230447
R_7OLg9j3w6u1lK25,-0.4223108042241026,1.2547956894941983,-1.218250979342286,-0.4165102880230447
R_247TsHI93lrfRzd,0.262497982762603,-1.7357233046089997,0.29180619007806097,-1.37620674242164
R_1dLg2gSsSQryr1i,-1.2440813486081492,-0.3284202485604356,0.3438771269546247,-0.8963585152223423
R_3R32VYIZF29MaL8,0.8103450123519675,-0.5043331305665064,-0.9839317633977495,1.0230343935748483
R_2zMXSsSRuXohjfw,1.358192041941332,-0.856158894578647,0.05748697413352439,-0.4165102880230447
R_2Etq2kZLMPeHKao,0.9473067697493086,1.0788828074881285,-0.6975416105766491,-0.8963585152223423
R_1dmGtsW5tDYmicv,1.0842685271466497,-0.6802460125725768,-0.2809741155641396,-0.4165102880230447
R_8uMt5tRNiusnHTr,-1.1071195912108083,3.7175760375791858,0.786480090405416,-0.8963585152223423
R_3rM7LolOYmX4RkG,0.3994597401599441,0.19931839745777588,-0.8277189527680583,0.5431861663755506
R_2w0PWG2MT5Xig8C,0.9473067697493086,0.551144161469917,-0.15079677337273037,0.06333793917625295
R_2zAV8WDQqB8Q1Tt,0.8103450123519675,-1.3838975405968585,-1.218250979342286,1.0230343935748483
R_3QJYBU2407xMQgx,-0.14838728942942034,-0.15250736655436525,-1.1401445740274405,-0.4165102880230447
R_dbAmT9zFofe8MSZ,0.1255362253652619,-0.6802460125725768,-0.8537544212063402,-1.8560549696209374
R_3jV8g9A50f4m09e,0.9473067697493086,-0.6802460125725768,-0.6454706737000854,-0.4165102880230447
R_1GHQivXRcEirX1b,1.9060390715306965,0.9029699254820577,-1.218250979342286,-0.8963585152223423
R_vAmW7gPZXneLvBn,-1.1071195912108083,0.7270570434759869,-0.9578962949594676,0.06333793917625295
R_1FESRhqeBuoh9XU,1.0842685271466497,-1.7357233046089997,-0.5152933315086762,0.06333793917625295
R_qVEdbpRYYBVv3i1,-0.14838728942942034,-1.0320717765847178,-0.43718692619383065,0.06333793917625295
R_2q8bqLU2RZGwh3y,-1.5180048634028316,-0.15250736655436525,-0.07269036805788484,-1.37620674242164
R_7TFzvgbEOke2GR3,1.495153799338673,0.3752312794638462,1.5675441435538715,-0.4165102880230447
R_BXmMxVEJzF4AQSZ,1.358192041941332,-1.0320717765847178,-0.879789889644622,1.0230343935748483
R_1kUn0DFPA9UEzbD,0.5364214975572853,-1.0320717765847178,-1.218250979342286,1.0230343935748483
R_2Etw7b5M9BAIm3k,-0.2853490468267615,1.4307085715002692,0.1355933794483699,-0.8963585152223423
R_2Y4ZJjPdZdju4Mu,1.358192041941332,0.023405515451705067,0.8125155588436979,0.06333793917625295
R_3iF12IyRQbRRWf2,0.3994597401599441,-0.856158894578647,0.7344091535288524,-0.4165102880230447
R_1DZNbeiq3UemW97,1.495153799338673,-0.856158894578647,-1.218250979342286,1.0230343935748483
R_2rkFFKj6AanoJnl,0.6733832549546264,1.60662145350634,0.21369978476321547,1.0230343935748483
R_1LvbssS9Q8Xuudz,0.3994597401599441,-1.0320717765847178,-1.0099672318360313,0.5431861663755506
R_5vxO939ifTsPQad,-1.2440813486081492,0.19931839745777588,-0.6194352052618036,-0.8963585152223423
R_DAUkiVD85x5Jftn,-1.6549666208001728,-0.15250736655436525,0.3438771269546247,0.06333793917625295
R_2dyTTFauccLM8Hn,-0.4223108042241026,0.19931839745777588,0.4480190007077521,-0.8963585152223423
R_3h3XaiMrPNkV7LJ,0.5364214975572853,-1.0320717765847178,-0.6454706737000854,1.5028826207741457
R_seckCh6MgF8Gswx,-0.2853490468267615,0.19931839745777588,-0.8016834843297765,1.0230343935748483
R_PU0znDGoATtNUBj,1.2212302845439909,-1.5598104226029292,-0.1768322418110122,0.5431861663755506
R_3xUIul8jLIyr4WJ,-1.1071195912108083,-1.5598104226029292,-0.15079677337273037,1.5028826207741457
R_1CyEcLKiF1yPzPV,-0.4223108042241026,1.60662145350634,0.8385510272819797,0.06333793917625295
R_so0SIGEzNA8WLrr,0.1255362253652619,0.19931839745777588,-0.5152933315086762,1.5028826207741457
R_AhV20j5uk8iDiBX,0.9473067697493086,-0.856158894578647,-0.6194352052618036,1.0230343935748483
R_2R7WQjBKCiaDlDj,0.3994597401599441,-0.6802460125725768,-0.8016834843297765,0.5431861663755506
R_216Vvhuicxb8kTM,1.6321155567360142,0.023405515451705067,-1.218250979342286,1.0230343935748483
R_eJLNc4KNiblLH0J,1.0842685271466497,0.9029699254820577,-0.9839317633977495,1.0230343935748483
R_8qUmGZwDpTGYdax,-1.1071195912108083,3.3657502735670444,2.504821007332018,-1.8560549696209374
R_Z91zJ3Fr0yjK80N,-0.4223108042241026,0.9029699254820577,-0.43718692619383065,-0.8963585152223423
R_r1MY6oKcofWNC2l,-0.8331960764161259,-0.5043331305665064,-0.48925786307039437,-0.8963585152223423
R_BS0iXYZe9m4Zfyh,0.5364214975572853,0.19931839745777588,-0.6194352052618036,0.06333793917625295
R_27HUFX6lByGL6dD,-0.6962343190187849,-0.6802460125725768,0.03145150569524254,-1.37620674242164
R_3rVE5VG97fWRVCW,-0.4223108042241026,-1.3838975405968585,-0.6975416105766491,-1.8560549696209374
R_1ie5L0PFKVygpIC,0.5364214975572853,-1.2079846585907883,-1.218250979342286,0.06333793917625295
R_yqHEDgcuyNUECJP,-0.5592725616214437,-0.6802460125725768,-0.9578962949594676,0.06333793917625295
R_2zNIyWbAosCvAzz,-1.3810431060054904,0.023405515451705067,1.0728702432265163,-0.4165102880230447
R_2zTMPuW6jW1RQ7n,0.6733832549546264,-1.3838975405968585,0.4219835322694702,1.5028826207741457
R_1ILQ09uHE0XUoVF,1.0842685271466497,-0.5043331305665064,-0.5933997368235218,0.06333793917625295
R_d4LJWa2BbyjpIlz,-0.14838728942942034,0.19931839745777588,0.6042318113374431,1.0230343935748483
R_2t0fqUQtrVzOs56,0.9473067697493086,-0.5043331305665064,-0.8277189527680583,1.0230343935748483
R_XL2KNVQNFQglKNz,-1.928890135594855,1.4307085715002692,1.3852958644858986,-1.8560549696209374
R_2RV5AAfbfSbFtBm,-0.2853490468267615,-1.0320717765847178,0.1355933794483699,1.5028826207741457
R_1djeAMnJzxWytKZ,-1.928890135594855,1.2547956894941983,0.6302672797757249,-1.37620674242164
R_1ONPdZc4thrg2FL,0.3994597401599441,0.19931839745777588,0.4480190007077521,-0.4165102880230447
R_Y32k47edFnXNRD3,-0.4223108042241026,-0.856158894578647,1.619615080430435,-1.37620674242164
R_21hUW7DAbwodtrH,-0.6962343190187849,0.023405515451705067,2.192395386072636,1.0230343935748483
R_2uQjPwQ27GylHrl,-0.8331960764161259,-0.3284202485604356,-0.020619431181321146,-1.37620674242164
R_2BfiyEhQnUdjDPU,-1.3810431060054904,1.9584472175184806,-0.15079677337273037,-0.8963585152223423
R_3KHhb1Pg8U2LMdN,-0.011425532032079227,-0.15250736655436525,0.8125155588436979,1.5028826207741457
R_1LiXrVDt47kWNK1,1.9060390715306965,-0.856158894578647,-1.218250979342286,1.0230343935748483
R_1ieV5EvE9Mfe4Tp,1.6321155567360142,-0.6802460125725768,1.2811539907327711,-1.37620674242164
R_3GdjbAhgaUddqBP,-0.5592725616214437,-0.15250736655436525,1.0468347747882345,-0.8963585152223423
R_R3vzV1NxEdxTkZ3,1.6321155567360142,-1.2079846585907883,-1.218250979342286,1.5028826207741457
R_XGKJSRPoSmrkPUR,1.358192041941332,-0.856158894578647,-0.8016834843297765,0.5431861663755506
R_3M6FTTpAczsNPth,0.3994597401599441,0.19931839745777588,-0.1768322418110122,-0.4165102880230447
R_6tDJ0bwdPXJjRe1,-0.14838728942942034,0.551144161469917,-0.12476130493444852,-0.8963585152223423
R_2zdVDuhZBXwnOMX,-1.2440813486081492,0.7270570434759869,1.2811539907327711,-0.4165102880230447
R_30dG8o3QhpyAmML,-0.2853490468267615,-1.0320717765847178,0.8906219641585434,0.5431861663755506
R_3J3ocJnTwom0Pi5,-1.1071195912108083,1.2547956894941983,0.3438771269546247,0.5431861663755506
R_2fDUxTxkOehfmOg,-1.5180048634028316,1.4307085715002692,1.5415086751155895,-0.8963585152223423
R_32KrhyL8CuqDrGN,1.0842685271466497,-1.3838975405968585,-0.9578962949594676,1.5028826207741457
R_UEJQTWKp3vhrqSZ,0.262497982762603,-1.3838975405968585,0.4219835322694702,0.06333793917625295
R_3fDnsx5OJKjYO69,-1.1071195912108083,0.7270570434759869,-0.385115989317267,-1.37620674242164
R_2CDN87fJ2RntqiI,0.6733832549546264,0.023405515451705067,-1.0099672318360313,-0.4165102880230447
R_2DSUZ8rm7KQY42x,0.5364214975572853,-1.7357233046089997,-1.218250979342286,0.06333793917625295
R_Xn2Bp8U4shXKYKt,-1.2440813486081492,2.1343600995245513,0.21369978476321547,-0.8963585152223423
R_ele2Trl4VgHcVfX,0.6733832549546264,-1.0320717765847178,-0.3590805208789851,1.0230343935748483
R_33BvCydmwKcK9J4,-0.9701578338134671,1.60662145350634,0.08352244257180623,-1.37620674242164
R_3egZK2nFksunNtQ,1.0842685271466497,0.9029699254820577,1.8278988279366901,0.5431861663755506
R_3norC3uRNViyUW2,-0.14838728942942034,-1.7357233046089997,-1.218250979342286,-0.8963585152223423
R_1QrQ5gI59x2qtgs,-0.14838728942942034,0.7270570434759869,1.307189459171053,-1.8560549696209374
R_1Catme5JUUAYInt,1.0842685271466497,1.4307085715002692,0.9426929010351072,-0.4165102880230447
R_33jRdbM1G57Z9Yz,-0.011425532032079227,0.551144161469917,-0.9578962949594676,1.0230343935748483
R_3ncqrLKxGZNllwt,0.6733832549546264,0.023405515451705067,-0.6715061421383672,0.5431861663755506
R_3KOB1QzESuRL3NA,-1.3810431060054904,0.7270570434759869,0.4219835322694702,-1.8560549696209374
R_3MzWZDAYjkxQqm4,-0.6962343190187849,0.3752312794638462,-0.6454706737000854,-0.8963585152223423
R_3rJ0TR0r9VtGhqf,0.262497982762603,-0.3284202485604356,-1.1141091055891585,0.06333793917625295
R_dhcTR1iktFk1Ohj,-0.011425532032079227,0.3752312794638462,-0.33304505244070326,1.0230343935748483
R_2TLbCaCCh7NL24G,-0.9701578338134671,0.7270570434759869,0.21369978476321547,0.5431861663755506
R_3lMlFhpQZh0pTx1,1.0842685271466497,-1.5598104226029292,-1.218250979342286,0.5431861663755506
R_1Cl4o5MAa9iSHf4,-1.3810431060054904,0.9029699254820577,0.4740544691460339,0.06333793917625295
R_30q06DeiJ7U1PhG,0.262497982762603,0.7270570434759869,-0.5933997368235218,-0.8963585152223423
R_3PibQkgTAklfF9F,-0.8331960764161259,0.551144161469917,-1.218250979342286,-0.8963585152223423
R_3ixVo59QvrNxwzY,-0.8331960764161259,0.551144161469917,-0.9318608265211857,-0.4165102880230447
R_21uLoYhG8bRoq1Y,-1.3810431060054904,1.9584472175184806,2.9474239707828094,0.06333793917625295
R_yw5XPa7AdpphtrH,0.8103450123519675,-1.7357233046089997,-1.218250979342286,-0.4165102880230447
R_5szsCxm2Z88JXFv,-0.6962343190187849,0.3752312794638462,0.786480090405416,-1.37620674242164
R_3NvRHVeoE7z3PnF,1.358192041941332,-0.6802460125725768,-1.218250979342286,0.5431861663755506
R_3qkfsTI0NrabB8A,1.0842685271466497,-0.3284202485604356,-0.879789889644622,1.5028826207741457
R_WrgCLgilvCdtBq9,1.2212302845439909,-0.856158894578647,-0.9839317633977495,0.5431861663755506
R_CjNBNo0wFane5hv,1.358192041941332,0.023405515451705067,-0.541328799946958,-0.4165102880230447
R_1gvCkrbtU8U7xSB,0.5364214975572853,-0.3284202485604356,-0.09872583649616667,1.5028826207741457
R_Q483sK4i2fSY0xP,1.9060390715306965,0.551144161469917,-0.5933997368235218,1.0230343935748483
R_2XnfZ7es0oArY0V,-0.6962343190187849,-0.5842935314783565,0.36991259539290655,-1.37620674242164
R_2D7CeGJkC7LSLQQ,-0.8331960764161259,-0.3284202485604356,-0.1768322418110122,0.06333793917625295
R_1gejjZPjNuj38Uk,-1.2440813486081492,0.3752312794638462,0.29180619007806097,0.5431861663755506
R_8uMvvTGGCLQzrln,-1.1071195912108083,1.4307085715002692,0.7604446219671342,0.06333793917625295
R_1dbhz5a1Z5aq8Mf,0.3994597401599441,-0.856158894578647,-1.062038168712595,1.0230343935748483
R_XYubLkWv2hzgcDL,-0.14838728942942034,-0.856158894578647,0.3438771269546247,0.06333793917625295
R_31T5b4qo7W1ObDx,0.9473067697493086,-0.6802460125725768,-0.15079677337273037,0.06333793917625295
R_6VzlFjq9WWBKNcl,-0.6962343190187849,0.3752312794638462,-0.9578962949594676,0.5431861663755506
R_3fR8mEOG7xQ9Xod,1.9060390715306965,-1.5598104226029292,0.03145150569524254,0.06333793917625295
R_2WIQc6p7unB6Iex,-0.9701578338134671,1.7825343355124097,-0.5673642683852399,0.5431861663755506
R_1g71rymSo5xzTTA,0.5364214975572853,-0.856158894578647,-1.218250979342286,0.06333793917625295
R_5hhNIAJdPsnlbfb,-1.928890135594855,1.2547956894941983,1.0989057116647982,-0.4165102880230447
R_3Lj8NFSelWkV4OD,-0.2853490468267615,0.19931839745777588,0.2397352532014973,0.5431861663755506
R_3rPtvRm4jnigBPU,0.1255362253652619,-0.6802460125725768,0.5521608744608795,-0.4165102880230447
R_2sYpdzz7cGiqzEZ,1.358192041941332,-0.6802460125725768,0.21369978476321547,0.5431861663755506
R_2Ysvv1S9UMTvoln,-0.4223108042241026,0.551144161469917,-1.0099672318360313,-0.4165102880230447
R_oZSK0SgQ1cke437,0.262497982762603,1.4307085715002692,0.05748697413352439,-1.8560549696209374
R_sRavuMjmAa5l3fX,-0.9701578338134671,0.3752312794638462,0.7604446219671342,1.0230343935748483
R_3nrg3r0ny3gmtRd,-0.2853490468267615,0.551144161469917,-0.9058253580829039,-0.8963585152223423
R_3PiNtBh5LxoGKDZ,0.5364214975572853,0.3752312794638462,-0.6975416105766491,0.06333793917625295
R_3IQR9jZfYjxZwVR,-0.011425532032079227,-1.7357233046089997,-1.062038168712595,1.5028826207741457
R_1H5iJ88kurNmRUp,0.262497982762603,0.551144161469917,2.2444663229491995,-0.8963585152223423
R_VUsdsyO2pu9FEkh,0.3994597401599441,-0.6802460125725768,0.7344091535288524,-0.4165102880230447
R_1kFHT3idmIicRWz,-2.476737165184219,-0.856158894578647,0.8385510272819797,0.5431861663755506
R_3HHLf4jLldp3WFz,-0.14838728942942034,-0.3284202485604356,0.2397352532014973,-0.4165102880230447
R_2TTRNsDg0VRAK7n,-1.5180048634028316,2.4861858635366922,3.3639914657953187,-1.8560549696209374
R_dcclimP0RaAqc2R,0.262497982762603,-0.15250736655436525,-1.062038168712595,-1.8560549696209374
R_1n0V8p3uDCzu19E,-0.14838728942942034,1.60662145350634,-1.0099672318360313,0.5431861663755506
R_1EhDzVTqIpb8CyU,-0.011425532032079227,-0.3284202485604356,-0.4632223946321125,-1.37620674242164
R_2pVvx75pJEhfo8Y,-0.5592725616214437,0.3752312794638462,1.3852958644858986,-1.37620674242164
R_3nra1jO73fLFZTu,0.9473067697493086,-1.2079846585907883,0.6042318113374431,-0.4165102880230447
R_2aRBz7xo0zFnQMB,-0.4223108042241026,-0.15250736655436525,0.7083736850905705,-0.8963585152223423
R_3HiZGvZAVc5R0J6,-0.8331960764161259,-1.2079846585907883,-0.3590805208789851,-0.4165102880230447
R_exQkScoTkMbDNvj,-0.4223108042241026,0.7270570434759869,-0.1768322418110122,-0.8963585152223423
R_1r1uB744tyLXIje,-0.14838728942942034,0.19931839745777588,0.7604446219671342,-0.4165102880230447
R_3jeMMmOfoufVDBQ,1.9060390715306965,-1.7357233046089997,-1.036002700274313,1.0230343935748483
R_3oyJaMvqWlS9Jl1,-0.14838728942942034,2.4861858635366922,-0.43718692619383065,-1.8560549696209374
R_2eVcTgILNtXS0n0,0.1255362253652619,-0.15250736655436525,-0.723577079014931,-0.4165102880230447
R_8kPes2zpRGwCZtn,-0.9701578338134671,1.4307085715002692,-1.218250979342286,1.5028826207741457
R_2Pqc0GfBORPP51T,0.5364214975572853,-0.15250736655436525,0.03145150569524254,1.5028826207741457
R_1eS0AvJyUIlyMts,1.0842685271466497,-0.5043331305665064,0.8385510272819797,0.5431861663755506
R_273DzlJsTbjEUvp,1.0842685271466497,0.3752312794638462,0.05748697413352439,0.5431861663755506
R_1Kyd5pyLT3Wj1zz,1.2212302845439909,-0.856158894578647,-1.1141091055891585,0.5431861663755506
R_1f93okb5Qfv1uxZ,-2.8876224373762427,0.551144161469917,-0.2809741155641396,-0.8963585152223423
R_1IvnLFCvrh176Wi,-0.011425532032079227,-0.15250736655436525,0.8385510272819797,-0.8963585152223423
R_3etvjIrayXfMkYx,-0.4223108042241026,-0.6802460125725768,-0.9318608265211857,-0.8963585152223423
R_1F9fzws3xfyboCI,0.9473067697493086,-0.3284202485604356,0.16162884788665177,1.0230343935748483
R_3Dpyogcy1FH38DL,1.7690773141333553,-0.856158894578647,-0.5673642683852399,-0.8963585152223423
R_1IgfOqiIqdSghFQ,-0.14838728942942034,-0.6802460125725768,-0.9839317633977495,1.0230343935748483
R_a5IQxdrGS1hRNw5,1.2212302845439909,-1.2079846585907883,0.9947638379116708,0.06333793917625295
R_3NC03PwKy71atnz,-0.9701578338134671,-1.5598104226029292,0.1876643163249336,-1.8560549696209374
R_2ZKQFlMdaa3brRz,-0.5592725616214437,3.189837391560974,-0.723577079014931,0.5431861663755506
R_puQvwP36pjEWaDT,0.262497982762603,0.3752312794638462,-0.6715061421383672,1.0230343935748483
R_12mZqzWNSS3uNUR,0.8103450123519675,-1.0320717765847178,-0.385115989317267,1.0230343935748483
R_3nI4VzJfWcu5rzo,-1.7919283781975137,-0.6802460125725768,0.36991259539290655,-0.4165102880230447
R_2xYuUoJNBKWhaZk,-1.1071195912108083,1.0788828074881285,1.7237569541835627,0.5431861663755506
R_3n71xI9E0nALJRf,-0.011425532032079227,1.9584472175184806,2.7912111601531184,-0.4165102880230447
R_1K1rfnKQcjFqfOE,-0.9701578338134671,1.4307085715002692,0.7344091535288524,0.5431861663755506
R_3KBzfdQkjsUYCyU,0.1255362253652619,-0.856158894578647,2.0622180438812268,1.0230343935748483
R_1jcExzYP8rqrxKL,1.9060390715306965,-0.3284202485604356,-0.6194352052618036,-1.8560549696209374
R_2xQuMVgBbovibS8,-1.5180048634028316,-0.15250736655436525,1.3332249276093349,-1.8560549696209374
R_2B35DlRgFcuEd8C,0.3994597401599441,-1.5598104226029292,-0.541328799946958,-0.4165102880230447
R_1gdsJ3JL5SBV1JI,-0.2853490468267615,0.551144161469917,-0.2289031786875759,1.5028826207741457
R_1GOpacIfhe2IsEt,-0.6962343190187849,0.9029699254820577,-0.6975416105766491,-0.4165102880230447
R_2Pj3WQW4jsGW1Ik,0.6733832549546264,0.19931839745777588,0.8906219641585434,1.0230343935748483
R_2DM1Wy62Fm4b2v7,1.495153799338673,-1.7357233046089997,-0.9839317633977495,1.5028826207741457
R_tXxxOOm0qqrocRr,-0.8331960764161259,-0.6802460125725768,1.2290830538562074,0.06333793917625295
R_1QxUf9zXON9aZYT,-1.1071195912108083,0.9029699254820577,-0.7756480158914947,-0.4165102880230447
R_10TvjlN6QtlUUX8,-0.9701578338134671,-0.5043331305665064,0.08352244257180623,-0.4165102880230447
R_2SqcIoP1woU7J4O,-0.14838728942942034,1.0788828074881285,-0.020619431181321146,0.06333793917625295
R_2a8ifexTviXmHtO,-0.2853490468267615,-0.856158894578647,0.3438771269546247,-1.8560549696209374
R_2Yh0Sm3uaC1tasN,-0.5592725616214437,1.2547956894941983,1.0207993063499528,0.5431861663755506
R_UGgSbejL8VVS1JT,-0.8331960764161259,1.60662145350634,1.2030475854179257,-1.37620674242164
R_tQh3qxxN8m3Huyl,1.7690773141333553,-0.5043331305665064,-1.218250979342286,1.0230343935748483
R_3kLJqzbjK3BdQNK,0.1255362253652619,-0.3284202485604356,0.6563027482140068,0.06333793917625295
R_3kciD5uFwAb4lym,-0.5592725616214437,-0.15250736655436525,0.7344091535288524,-0.8963585152223423
R_1EYcz3osgEKw8Oa,-0.14838728942942034,0.551144161469917,0.9166574325968253,0.5431861663755506
R_305HoTGd1dFpmvO,0.8103450123519675,0.7270570434759869,0.4740544691460339,0.06333793917625295
R_1OI6PKWlZTgLuqv,-0.011425532032079227,-0.3284202485604356,-0.6454706737000854,-0.4165102880230447
R_2aUIx5vdXtcTc43,-0.4223108042241026,0.19931839745777588,-0.1768322418110122,-0.8963585152223423
R_2f7lfdiVYhq3a8l,-0.011425532032079227,-0.6802460125725768,-0.33304505244070326,-1.37620674242164
R_s5bb7opcviZCgZX,-0.011425532032079227,0.19931839745777588,-0.541328799946958,1.5028826207741457
R_XtSPY8J1o4UO0XD,-1.1071195912108083,0.7270570434759869,0.4740544691460339,1.0230343935748483
R_3PB7ihKpYl2Skg5,0.8103450123519675,1.4307085715002692,-1.218250979342286,-0.4165102880230447
R_3PaHjnQqSyTNopW,-0.8331960764161259,0.9029699254820577,1.9580761701280993,-0.8963585152223423
R_yC70w2xgdHNeUgx,0.6733832549546264,-1.5598104226029292,-1.036002700274313,0.06333793917625295
R_2dTm7mQMUtVKQHT,0.262497982762603,2.1343600995245513,-0.3590805208789851,1.0230343935748483
