salary,age,years,status
32.97789409420921,22.548350284520303,8.047361004489407,76.58925693163108
1.029440995875555,18.72933585426901,4.344473572877316,85.93520726134925
25.77141346723269,13.228956162181845,1.7354026885727798,71.12583361367713
14.251566234954078,17.54785743281825,4.031757459855838,73.20214550894764
0.27433119924343696,16.46088326363089,3.9185400137856217,70.06162675388674
0.0010152022846746107,13.897155304972383,2.7797720463733544,67.28552230992321
7.3278909599381405,20.084749838111794,6.37983344853933,77.25928438543474
33.84669272262077,19.470721065829988,5.047481982969707,76.43606958350702
0.048603274058000696,19.033698735900987,5.91742729474052,77.60310640278522
5.5951536300656155,17.73841727335334,4.308942464168794,76.60310789491902
0.09578353740237562,18.87019536784114,5.976556836638958,62.30070124730049
1.3394547486806834,15.968675546047542,2.9829929729700755,70.59462154571732
4.974499476617255,23.683610048355106,7.652921296042248,75.72559255965623
5.213939135969564,18.217923485977206,5.308478697877943,64.92145399207944
13.491240380611574,17.284937507979503,4.2759841606032705,75.84810225622554
8.21814430958984,16.814939648302108,3.3135121924294406,63.05562985144265
0.4955020415521785,15.594183268897812,3.0622674441250677,72.35866998135292
0.04349503018040492,20.694070634610224,5.49618249349761,80.92086386469434
16.276514910490622,18.520017971307784,4.596831424829304,79.69073528418913
2.15210115912486,15.917755604211475,2.221360007818575,73.57108267906983
